,train_losses,valid_losses,mAPs,precisions,recalls,f1s
159,0.020916007494307914,15.844584737505231,0.20899055783666753,0.15753388496528437,0.21832884097035038,0.17832410177423652
160,0.007217601271135346,17.112660339900426,0.06626993850713528,0.06277056277056277,0.07816711590296496,0.06962785114045618
161,0.004613624020251182,16.89731012071882,0.08205031283411626,0.10186070776454222,0.11320754716981132,0.10709012070784014
162,0.0031303511229607292,16.745303085872106,0.1859882819503103,0.20363409774962626,0.22102425876010784,0.20899743163894108
163,0.003469462928204042,16.17653833116804,0.5152648660542384,0.43815143895979297,0.5471698113207547,0.47595187133012
164,0.0035668771213166555,16.194275174822128,0.5117733814779026,0.42322941965508265,0.5471698113207547,0.4681396792103848
165,0.011363700537432759,16.35826247079032,0.18728402101043612,0.1586259607336891,0.22102425876010784,0.1803565193151308
166,0.029016590492694446,15.499659981046404,0.36275528367274285,0.30804329606966135,0.40700808625336926,0.34051964740205637
167,0.009846310227898494,15.353447846003942,0.5398416442048518,0.5305125893793113,0.5471698113207547,0.519669004044429
168,0.01162160586846887,16.110034602028982,0.04277068606011291,0.06904761904761905,0.07816711590296496,0.07332490518331226
169,0.012443161305953871,15.348752975463867,0.0017023691303731023,0.011131725417439703,0.016172506738544475,0.013186813186813178
170,0.0045318944458761865,16.466765471867152,0.07426849879680067,0.06277056277056277,0.07816711590296496,0.06962785114045618
171,0.004660308167760102,16.357088906424387,0.44095168981961436,0.48546157229847225,0.49865229110512127,0.48065631664749525
172,0.003548688637444152,15.697668211800712,0.19091579098141853,0.18153313763633364,0.20215633423180593,0.1895224272582763
173,0.0043097653883105175,16.38131591251918,0.4966537929223068,0.511140560667626,0.5471698113207547,0.5117221329413394
174,0.004656500068827058,15.835671492985316,0.027570273392375815,0.036775106082036775,0.07008086253369272,0.048237476808905375
175,0.007812551697188953,15.625677142824445,0.4923347682775526,0.4925651078748734,0.5471698113207547,0.5005124741601014
176,0.009281118743051335,16.238112722124374,0.12093780196307787,0.11384474738512006,0.15633423180592992,0.13165195460277426
177,0.0052747184955427105,16.054077557155065,0.5117733814779026,0.4874140907973753,0.5471698113207547,0.4914427918804809
178,0.0024553863836874095,16.094748769487655,0.5117733814779026,0.4418579103642619,0.5471698113207547,0.4768655417629813
179,0.001631610767634691,16.782166481018066,0.07988759534323564,0.05565862708719852,0.08086253369272237,0.06593406593406594
180,0.002051150527308291,16.3582147870745,0.5117733814779026,0.4318364327879681,0.5471698113207547,0.4715987234003335
181,0.00328568333346959,17.0441837310791,0.05125083209742529,0.06682027649769585,0.07816711590296496,0.07204968944099378
182,0.00418582374344246,16.150290761675155,0.022143089713152115,0.03467406380027739,0.0673854447439353,0.045787545787545784
183,0.010856119151455615,16.98845100402832,0.1263436043680217,0.13544815839897809,0.14824797843665768,0.1414647730437204
184,0.005191607475456483,16.571934836251394,0.2964596906144395,0.3434330045516029,0.353099730458221,0.3461949226682118
185,0.0028300847866976598,15.967545781816755,0.0,0.0,0.0,0.0
186,0.006187808981059857,16.17756618772234,0.5062470374731983,0.5025210761289081,0.5471698113207547,0.5064354938112615
187,0.008780909623107258,16.91805682863508,0.5227931996126066,0.5541533496146085,0.5471698113207547,0.5313449402054239
188,0.0036109072411046276,16.84265865598406,0.0,0.0,0.0,0.0
189,0.010805644288237364,16.074776649475098,0.03447297489005532,0.03818953323903819,0.07277628032345014,0.050092764378478656
190,0.018626827746629715,16.646305561065674,0.4792903100164603,0.5346955369552493,0.5471698113207547,0.5223496886942056
191,0.008594323099010958,16.73027903693063,0.09193882436292918,0.13711578682866624,0.14824797843665768,0.1408716657092778
192,0.003837727475911379,16.038151059831893,0.5110152952245334,0.44602542218507557,0.5471698113207547,0.4780050945105828
193,0.0026486266870051622,17.14899778366089,0.0024777109682770056,0.007006802721088436,0.008086253369272238,0.007474606815203131
194,0.0016538098691699077,16.69446897506714,0.20561350052736432,0.162809780231383,0.23450134770889486,0.18753376253376253
195,0.0019155920193231893,17.426188945770264,0.0004577124548644663,0.006912442396313364,0.008086253369272238,0.007453416149068317
196,0.0030685981718014997,17.21070725577218,0.04277068606011291,0.06575963718820861,0.07816711590296496,0.07142857142857142
197,0.012877904397066472,15.997546332223076,0.08806794697227015,0.08051948051948053,0.12129380053908356,0.09673514890906194
198,0.008975823532860234,15.89412716456822,0.5117733814779026,0.5267446616086998,0.5471698113207547,0.518011927898545
199,0.006556795251046149,16.452439376286097,0.07816711590296496,0.05380333951762523,0.07816711590296496,0.06373626373626373
200,0.00320279285891579,16.107902799333846,0.5117733814779026,0.5255313682652172,0.5471698113207547,0.5147236069204714
201,0.0017255396024271283,16.892507484980992,0.5022985795502706,0.5227629851017319,0.5471698113207547,0.517233855299976
202,0.0048117802570626705,16.155274527413503,0.3148455318266639,0.34485052665064186,0.32345013477088946,0.3184444537412784
203,0.010606414185977488,17.167296750204905,0.04277068606011291,0.06473214285714286,0.07816711590296496,0.0708180708180708
204,0.010693560995794129,16.221392699650355,0.5085062083994089,0.5365102046536168,0.5471698113207547,0.5214158954659412
205,0.016488207469009003,17.18377297265189,0.04277068606011291,0.06473214285714286,0.07816711590296496,0.0708180708180708
206,0.02525018753027016,17.743994780949183,0.04277068606011291,0.05753968253968254,0.07816711590296496,0.06628571428571427
207,8.359236297338217,12.020623820168632,0.0,0.0,0.0,0.0
208,4.575381796315031,13.929184913635254,0.03504043126684636,0.01132404181184669,0.03504043126684636,0.017116524028966417
209,2.910066361697215,16.807462215423584,0.08309077215144448,0.07433177995607691,0.10512129380053907,0.08538171756521916
210,1.2748027443885803,13.053664582116264,0.1312904909017833,0.13912188181223187,0.22102425876010784,0.16870422869278517
211,0.5764362083853416,21.5277875491551,0.29442303521678925,0.3607456140350877,0.29919137466307283,0.3200658082570664
212,0.3960846010244118,19.14252417428153,0.04575507446359755,0.04511106332978542,0.07816711590296496,0.05625767350632912
213,0.4254384490678895,20.61853286198207,0.18909460666683217,0.18904882803663006,0.2425876010781671,0.2108525755702497
214,0.14870505034923553,20.664731366293772,0.2918739213182126,0.2568663336278532,0.37735849056603776,0.3006712216584906
215,0.09693842036825306,22.30671146937779,0.3847717038157129,0.3177596933461726,0.4204851752021563,0.36057437142842186
216,0.051258518061829066,25.19193696975708,0.09152692075673984,0.06998768407770364,0.1347708894878706,0.09171597011759318
217,0.06382131193465782,24.773119517735072,0.15631663462559334,0.1372161363540674,0.19946091644204852,0.1583913490401126
218,0.04732965287875454,25.504860128675187,0.15266573049591917,0.12037244998730283,0.1752021563342318,0.1410880141530296
219,0.07452233265733944,22.73488862173898,0.07741569326522724,0.10104733946170556,0.1536388140161725,0.12066923067757267
220,0.049143043118265436,24.071892465863908,0.3502770162079525,0.2715518258135311,0.40161725067385445,0.31990198940557235
221,0.055182841975452764,27.402429716927664,0.20403240778182688,0.16350095349091756,0.21293800539083557,0.18187904049973014
222,0.03184530848883233,24.235901287623815,0.5148168291288402,0.534847644946891,0.5471698113207547,0.5056543554197664
223,0.015621450044355303,25.605560438973562,0.3814561311809072,0.41034906907584073,0.4420485175202157,0.40670178599754075
224,0.013068809244289712,29.11122723988124,0.2581344659379191,0.2901068485281753,0.307277628032345,0.28948501273095856
225,0.009708113713576546,25.066550527300155,0.169909899252775,0.2210395513357502,0.25067385444743934,0.22378807524452116
226,0.009261260345086174,27.103291170937673,0.3011052142859713,0.3000045028308157,0.34231805929919135,0.3065787942316656
227,0.007658527311781105,23.769494329180038,0.14125298904088754,0.15025097966749454,0.23180592991913748,0.17364804045061336
228,0.007238972062280156,27.108928884778702,0.37378206265649344,0.38981814600677034,0.39622641509433965,0.37209132954750235
229,0.006964891560305402,24.798158168792725,0.1636880929740396,0.16364180848437687,0.2776280323450135,0.20363673122011647
230,0.006386280850560035,27.104565007346018,0.45668921178887617,0.48231301629637036,0.4986522911051213,0.46748816501479246
231,0.00561839864888,27.853646755218506,0.4066216518349616,0.43275875018435356,0.4366576819407008,0.40595202617858434
232,0.005449806911132808,24.355435167040145,0.10701488012251094,0.1054410528648577,0.18598382749326145,0.1318705229600508
233,0.005342300818741041,28.66855546406337,0.38837627958131726,0.3579224912633959,0.4258760107816712,0.37080672950238164
234,0.0065806657427324436,26.446047851017543,0.5130057311661086,0.5263748103602857,0.5471698113207547,0.49907881489089473
235,0.00854842124049956,26.164736407143728,0.3243711395956028,0.3917930763907068,0.3638814016172507,0.3608482468397632
236,0.013919869508102254,24.233556066240585,0.2027960773548383,0.18028244089066545,0.2857142857142857,0.21411570182352588
237,0.017092367001580743,27.401311125074113,0.4628662785869065,0.4331380137027977,0.4986522911051213,0.452685418512949
238,0.03106947431235381,31.077435152871267,0.4297766524181618,0.5306314208117506,0.4474393530997305,0.46421162176449426
239,0.01208576278866462,26.039536135537283,0.5176521591615931,0.5300748790165662,0.5471698113207547,0.5018047774156549
240,0.0045902024436179755,25.88784170150757,0.512918075303027,0.5289779213987513,0.5471698113207547,0.5011146508812923
241,0.006003042603930774,24.45649916785104,0.15965725262128275,0.13413897878890396,0.23450134770889486,0.1674145315108695
242,0.01829363027025225,28.407256262642996,0.3066170004361286,0.31616372988059843,0.3504043126684636,0.3085972680049335
243,0.0178125431532708,28.92608710697719,0.33433378035664496,0.4054880276764775,0.38005390835579517,0.36869224079568225
244,0.005203407723456621,28.08023480006627,0.4968601123448228,0.508954101132214,0.5363881401617251,0.4987582564368562
245,0.004916931449804666,25.13326699393136,0.07142553981126688,0.09182338905963672,0.19137466307277626,0.12285017932660006
246,0.005429930787287512,25.76965093612671,0.15826740115923088,0.13610467409024568,0.215633423180593,0.16565334157614955
247,0.007702110137544431,27.38027947289603,0.5128372675542487,0.5117796859757903,0.5471698113207547,0.49859925050436554
248,0.009684661517517184,28.823060376303538,0.45230349784676394,0.5117255759321074,0.4959568733153639,0.4790192021222511
249,0.010465452122449313,28.846472195216588,0.4370378049623333,0.4510565169699797,0.45822102425876016,0.4254953720616956
250,0.006311214766201546,26.067988668169296,0.14203881886549988,0.12159863945578232,0.1967654986522911,0.14943800731485132
251,0.0037741337085740183,27.2945511000497,0.5152864141096342,0.5371140551082093,0.5471698113207547,0.5068621079238957
252,0.0029241362990776324,30.096706049782888,0.4489598451862603,0.4051468246898395,0.46900269541778977,0.41843959780505235
253,0.0034936772360694857,26.650214331490652,0.19411079192754452,0.25224708680420177,0.25606469002695414,0.2351610835698014
254,0.004468140728279667,29.091790539877756,0.5154341538084525,0.46762156524613896,0.5471698113207547,0.490363628011886
255,0.011701666455680751,25.86406639644078,0.03912848158131177,0.04085634253701481,0.08086253369272237,0.054284547628769754
256,0.018710488497437734,28.14425734111241,0.48660640965657925,0.4912716357314694,0.5148247978436659,0.48317393450626145
257,0.006924007650253907,25.90638746534075,0.09044323594295048,0.09885473176612418,0.16711590296495957,0.12247748180428297
258,0.003194591575214323,25.278688226427352,0.25054587005047085,0.26374055521337986,0.33962264150943394,0.2794705195733757
259,0.002461897051137573,33.30696569170271,0.002695417789757412,0.002070393374741201,0.002695417789757412,0.002341920374707253
260,0.0022654483283711772,29.286218575068883,0.5038824334765353,0.44268425948748397,0.5363881401617251,0.4743957728882502
